Composer,Title,FormID,MidiFile,FormURL,MidiURL,music_period
Frédéric Chopin,Ballade No. 4 in F Minor Op. 52,1,2008/MIDI-Unprocessed_08_R1_2008_01-05_ORIG_MID--AUDIO_08_R1_2008_wav--4.midi,https://docs.google.com/forms/d/e/1FAIpQLScb-Zn2984S2ztVEl96Pd7azjVSvrU29j8lVWLJDv30ZD1I7Q/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2008/MIDI-Unprocessed_08_R1_2008_01-05_ORIG_MID--AUDIO_08_R1_2008_wav--4.midi,Romantic
Frédéric Chopin,Ballade No. 4 in F Minor Op. 52,2,2008/MIDI-Unprocessed_12_R3_2008_01-04_ORIG_MID--AUDIO_12_R3_2008_wav--2.midi,https://docs.google.com/forms/d/e/1FAIpQLScs6n9IZTrwFLuVg4AF-2wtm9ArqsBTXQr5XX_IA1-rqnHG9A/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2008/MIDI-Unprocessed_12_R3_2008_01-04_ORIG_MID--AUDIO_12_R3_2008_wav--2.midi,Romantic
Frédéric Chopin,Ballade No. 4 in F Minor Op. 52,3,2014/MIDI-UNPROCESSED_01-03_R1_2014_MID--AUDIO_03_R1_2014_wav--5.midi,https://docs.google.com/forms/d/e/1FAIpQLSeyKnR_MiDrj4Bov8nLoloaoABysELhVmpD0R6JzKBGlckxPQ/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2014/MIDI-UNPROCESSED_01-03_R1_2014_MID--AUDIO_03_R1_2014_wav--5.midi,Romantic
Frédéric Chopin,Ballade No. 4 in F Minor Op. 52,4,2013/ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_17_R1_2013_wav--4.midi,https://docs.google.com/forms/d/e/1FAIpQLScR5SLfw5qW1YDUj27E6Z1TToCvE-oUEJbdKDXKiPsFcJEsEA/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2013/ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_17_R1_2013_wav--4.midi,Romantic
Frédéric Chopin,Ballade No. 4 in F Minor Op. 52,5,2011/MIDI-Unprocessed_12_R1_2011_MID--AUDIO_R1-D4_14_Track14_wav.midi,https://docs.google.com/forms/d/e/1FAIpQLSeNQl_f85RmD3lwGaU7jdSko1KNU04tTxsgvpb0_nFjXT_PkA/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2011/MIDI-Unprocessed_12_R1_2011_MID--AUDIO_R1-D4_14_Track14_wav.midi,Romantic
Frédéric Chopin,Ballade No. 4 in F Minor Op. 52,6,2017/MIDI-Unprocessed_051_PIANO051_MID--AUDIO-split_07-06-17_Piano-e_3-02_wav--4.midi,https://docs.google.com/forms/d/e/1FAIpQLSev1sFNZLlbfOZPvZQ6OboTx-8wC98oRhBb0LsZr3oankGtBw/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2017/MIDI-Unprocessed_051_PIANO051_MID--AUDIO-split_07-06-17_Piano-e_3-02_wav--4.midi,Romantic
Frédéric Chopin,Ballade No. 4 in F minor Op. 52,7,2008/MIDI-Unprocessed_09_R3_2008_01-07_ORIG_MID--AUDIO_09_R3_2008_wav--5.midi,https://docs.google.com/forms/d/e/1FAIpQLSc2uymne9_grmt7E2W35qbDWNWb3seV9brCle8CmNS-KjJKmg/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2008/MIDI-Unprocessed_09_R3_2008_01-07_ORIG_MID--AUDIO_09_R3_2008_wav--5.midi,Romantic
Frédéric Chopin,Barcarolle in F#,1,2006/MIDI-Unprocessed_13_R1_2006_01-06_ORIG_MID--AUDIO_13_R1_2006_06_Track06_wav.midi,https://docs.google.com/forms/d/e/1FAIpQLSdgsNv6N7e9sIG-hp31sSjOpEevaqF09_W4UMae9RA9pn6ASA/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2006/MIDI-Unprocessed_13_R1_2006_01-06_ORIG_MID--AUDIO_13_R1_2006_06_Track06_wav.midi,Romantic
Frédéric Chopin,Barcarolle in F-sharp Major Op. 60,2,2013/ORIG-MIDI_03_7_10_13_Group_MID--AUDIO_18_R3_2013_wav--1.midi,https://docs.google.com/forms/d/e/1FAIpQLSep8e3cP4ZRW0Eu7RyC9LUFpX_xKQtPjtsNffvVwHDI7dOwRw/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2013/ORIG-MIDI_03_7_10_13_Group_MID--AUDIO_18_R3_2013_wav--1.midi,Romantic
Frédéric Chopin,Barcarolle Op. 60,1,2009/MIDI-Unprocessed_10_R1_2009_03-05_ORIG_MID--AUDIO_10_R1_2009_10_R1_2009_03_WAV.midi,https://docs.google.com/forms/d/e/1FAIpQLSfyd-DIa5fOoHh0ysILgd8fCYSOr_sH61i14TDzNo16rpJaWg/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2009/MIDI-Unprocessed_10_R1_2009_03-05_ORIG_MID--AUDIO_10_R1_2009_10_R1_2009_03_WAV.midi,Romantic
Frédéric Chopin,Barcarolle Op. 60,2,2008/MIDI-Unprocessed_08_R3_2008_01-05_ORIG_MID--AUDIO_08_R3_2008_wav--1.midi,https://docs.google.com/forms/d/e/1FAIpQLSdfSUF4IUB47NzXOorQdRC-9np_W5w1ttjkmW60esAwu0ynCA/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2008/MIDI-Unprocessed_08_R3_2008_01-05_ORIG_MID--AUDIO_08_R3_2008_wav--1.midi,Romantic
Frédéric Chopin,Barcarolle Op. 60,3,2013/ORIG-MIDI_01_7_10_13_Group_MID--AUDIO_07_R3_2013_wav--3.midi,https://docs.google.com/forms/d/e/1FAIpQLSe41NP834HKPaYMtsmuUcQJFUDD3VGm2eLki79B96UNhCzWeQ/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2013/ORIG-MIDI_01_7_10_13_Group_MID--AUDIO_07_R3_2013_wav--3.midi,Romantic
Frédéric Chopin,Barcarolle Op. 60,4,2017/MIDI-Unprocessed_049_PIANO049_MID--AUDIO-split_07-06-17_Piano-e_2-06_wav--5.midi,https://docs.google.com/forms/d/e/1FAIpQLSfLGTD2_2bwabNmnHcQWWGDdxUl3Jvt0w07OY3hXxvOaQDEZA/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2017/MIDI-Unprocessed_049_PIANO049_MID--AUDIO-split_07-06-17_Piano-e_2-06_wav--5.midi,Romantic
Frédéric Chopin,Berceuse Op. 57,1,2008/MIDI-Unprocessed_14_R1_2008_01-05_ORIG_MID--AUDIO_14_R1_2008_wav--4.midi,https://docs.google.com/forms/d/e/1FAIpQLSdxqLfHJW-a1kZo7Qo38v8gDoimfytHM7gMNMkrEIKzgWRfng/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2008/MIDI-Unprocessed_14_R1_2008_01-05_ORIG_MID--AUDIO_14_R1_2008_wav--4.midi,Romantic
Frédéric Chopin,Berceuse Op. 57 in D-flat Major,2,2017/MIDI-Unprocessed_083_PIANO083_MID--AUDIO-split_07-09-17_Piano-e_2_-06_wav--5.midi,https://docs.google.com/forms/d/e/1FAIpQLSewDZsbndop_H6Lr0XXEEQue3EMr53HB43EqlFTwUHLD_Lw9A/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2017/MIDI-Unprocessed_083_PIANO083_MID--AUDIO-split_07-09-17_Piano-e_2_-06_wav--5.midi,Romantic
Frédéric Chopin,Berceuse in D-Flat Major Op. 57,2,2014/MIDI-UNPROCESSED_04-05_R1_2014_MID--AUDIO_05_R1_2014_wav--4.midi,https://docs.google.com/forms/d/e/1FAIpQLSelNksfWk6Glg7p3MxkCNWeib3duM3zDHsa1SmssGG9M4kG0w/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2014/MIDI-UNPROCESSED_04-05_R1_2014_MID--AUDIO_05_R1_2014_wav--4.midi,Romantic
Frédéric Chopin,Berceuse Op. 57,3,2015/MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_09_R1_2015_wav--4.midi,https://docs.google.com/forms/d/e/1FAIpQLSf5NCy_UlN4spjxMpLl0SkxinLlmBarbdPUu1HBQ-8HgNlGDg/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2015/MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_09_R1_2015_wav--4.midi,Romantic
Frédéric Chopin,Berceuse Op. 57,4,2011/MIDI-Unprocessed_25_R3_2011_MID--AUDIO_R3-D9_05_Track05_wav.midi,https://docs.google.com/forms/d/e/1FAIpQLSd8IU4ujELtN2I0fTOC9_HEGyn6AtvjbDXJ8enHZTMq8FnnUw/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2011/MIDI-Unprocessed_25_R3_2011_MID--AUDIO_R3-D9_05_Track05_wav.midi,Romantic
Frédéric Chopin,Complete Etudes Opus 25,1,2004/MIDI-Unprocessed_SMF_17_R1_2004_04_ORIG_MID--AUDIO_17_R1_2004_09_Track09_wav.midi,https://docs.google.com/forms/d/e/1FAIpQLScT2TfpUz5Tw8BTrKBYi5YNF3b1J7pdhZPXezKqpicR1opJdA/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2004/MIDI-Unprocessed_SMF_17_R1_2004_04_ORIG_MID--AUDIO_17_R1_2004_09_Track09_wav.midi,Romantic
Frédéric Chopin,Complete Etudes Opus 25,2,2004/MIDI-Unprocessed_SMF_17_R1_2004_04_ORIG_MID--AUDIO_17_R1_2004_11_Track11_wav.midi,https://docs.google.com/forms/d/e/1FAIpQLSfejJBoW9WTuZeyQj87xoAakth5rr9VQHpAUYn72-qsis2OMA/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2004/MIDI-Unprocessed_SMF_17_R1_2004_04_ORIG_MID--AUDIO_17_R1_2004_11_Track11_wav.midi,Romantic
Frédéric Chopin,Etude Op. 10 No. 1,1,2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_03_R1_2015_wav--2.midi,https://docs.google.com/forms/d/e/1FAIpQLSd8Flx_nChCKKy6XUrlaWBCk5UfF7bsLR7VtdeJ0E7aqc5-Mg/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_03_R1_2015_wav--2.midi,Romantic
Frédéric Chopin,Etude Op. 10 No. 1,2,2015/MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_10_R1_2015_wav--2.midi,https://docs.google.com/forms/d/e/1FAIpQLSduhSwWcKS-0AErlrwK4pkbOyaTV_2ZvM1QXzz6DiQqmA7n9Q/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2015/MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_10_R1_2015_wav--2.midi,Romantic
Frédéric Chopin,Etude Op. 10 No. 1,3,2015/MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_12_R1_2015_wav--4.midi,https://docs.google.com/forms/d/e/1FAIpQLSdYgOmhr-r-LzwIiujf36Q8IgOwRSR8pFwNss8_MPVbKl1hxw/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2015/MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_12_R1_2015_wav--4.midi,Romantic
Frédéric Chopin,Etude Op. 10 No. 1,4,2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_20_R1_2015_wav--3.midi,https://docs.google.com/forms/d/e/1FAIpQLScCc_3RLjeC1FOUztADTBebDyy_UDT6c7b6ZprD6HWoLAy-sA/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_20_R1_2015_wav--3.midi,Romantic
Frédéric Chopin,Etude Op. 10 No. 1,5,2013/ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_19_R1_2013_wav--3.midi,https://docs.google.com/forms/d/e/1FAIpQLSdQ_TsPPs2zgm2HOBmvTP5fziKMgObzz_2xqfM16iX7SRJh0w/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2013/ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_19_R1_2013_wav--3.midi,Romantic
Frédéric Chopin,Etude Op. 10 No. 1 in C Major,6,2017/MIDI-Unprocessed_042_PIANO042_MID--AUDIO-split_07-06-17_Piano-e_1-02_wav--2.midi,https://docs.google.com/forms/d/e/1FAIpQLSdJasISBHZPznA8YbCD3xyU4Y3jdvQ1yyUAhvrotn_6VajS0w/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2017/MIDI-Unprocessed_042_PIANO042_MID--AUDIO-split_07-06-17_Piano-e_1-02_wav--2.midi,Romantic
Frédéric Chopin,Etude Op. 10 No. 1 in C Major,7,2017/MIDI-Unprocessed_043_PIANO043_MID--AUDIO-split_07-06-17_Piano-e_1-03_wav--3.midi,https://docs.google.com/forms/d/e/1FAIpQLSdDb9xVYpiTxXMkSzs3DrxktXch_RxmzMMEb5zTW8DoReGjuw/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2017/MIDI-Unprocessed_043_PIANO043_MID--AUDIO-split_07-06-17_Piano-e_1-03_wav--3.midi,Romantic
Frédéric Chopin,Etude Op. 10 No. 1 in C Major,8,2017/MIDI-Unprocessed_059_PIANO059_MID--AUDIO-split_07-07-17_Piano-e_2-03_wav--3.midi,https://docs.google.com/forms/d/e/1FAIpQLSdP5nV66hFRUdPYAeEGt7iOhiHpFNWYQMzACiichyJWpgLztg/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2017/MIDI-Unprocessed_059_PIANO059_MID--AUDIO-split_07-07-17_Piano-e_2-03_wav--3.midi,Romantic
Frédéric Chopin,Etude Op. 10 No. 10 in A-flat Major,1,2017/MIDI-Unprocessed_053_PIANO053_MID--AUDIO-split_07-06-17_Piano-e_3-04_wav--2.midi,https://docs.google.com/forms/d/e/1FAIpQLScC1doIFfXF92yID5foCaD3rPMo-5cqLrfaiSfp0yfZ3ZbnNg/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2017/MIDI-Unprocessed_053_PIANO053_MID--AUDIO-split_07-06-17_Piano-e_3-04_wav--2.midi,Romantic
Frédéric Chopin,Etude Op. 10 No. 12,1,2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_05_R1_2015_wav--4.midi,https://docs.google.com/forms/d/e/1FAIpQLScXgfmpJrN9L3K6j8iO6wk5MdzfgBZCcFDPJFtit2kIO-wldA/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_05_R1_2015_wav--4.midi,Romantic
Frédéric Chopin,Etude Op. 10 No. 12,2,2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_06_R1_2015_wav--6.midi,https://docs.google.com/forms/d/e/1FAIpQLSf0CRNnDR3dCR7Ki8HXPLfFZIAMkWKoofMdxR2V8irFyxbMZw/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_06_R1_2015_wav--6.midi,Romantic
Frédéric Chopin,Etude Op. 10 No. 12,3,2015/MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_11_R1_2015_wav--3.midi,https://docs.google.com/forms/d/e/1FAIpQLSfhS4gyro7dATCA2D2KnNQUn65KUSsACKP8JnhaoSWTJI_oSw/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2015/MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_11_R1_2015_wav--3.midi,Romantic
Frédéric Chopin,Etude Op. 10 No. 12,4,2015/MIDI-Unprocessed_R1_D2-21-22_mid--AUDIO-from_mp3_22_R1_2015_wav--3.midi,https://docs.google.com/forms/d/e/1FAIpQLSeqfhmPYRg44MhJH6X3z6aSVhKrmJWZZH5fJ8eQmrpW3p8gMA/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2015/MIDI-Unprocessed_R1_D2-21-22_mid--AUDIO-from_mp3_22_R1_2015_wav--3.midi,Romantic
Frédéric Chopin,Etude Op. 10 No. 12 in C Minor,5,2011/MIDI-Unprocessed_07_R1_2011_MID--AUDIO_R1-D3_03_Track03_wav.midi,https://docs.google.com/forms/d/e/1FAIpQLSe0g6sCBzTIKJW1L_qQZO1R189r7rhqAH7FEilELJkA6O0cng/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2011/MIDI-Unprocessed_07_R1_2011_MID--AUDIO_R1-D3_03_Track03_wav.midi,Romantic
Frédéric Chopin,Etude Op. 10 No. 2,1,2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_15_R1_2015_wav--2.midi,https://docs.google.com/forms/d/e/1FAIpQLScVRxCus2ZE8-iexW86g1hmda2-s4QnyMKbF_8_PiBREms1VA/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_15_R1_2015_wav--2.midi,Romantic
Frédéric Chopin,Etude Op. 10 No. 2,2,2013/ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--3.midi,https://docs.google.com/forms/d/e/1FAIpQLSd8ARptX-LfTVv0Dzt_TurNg142oj6g6EXSBmoGvbkMmGYpMA/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2013/ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--3.midi,Romantic
Frédéric Chopin,Etude Op. 10 No. 2 in A Minor,3,2017/MIDI-Unprocessed_070_PIANO070_MID--AUDIO-split_07-08-17_Piano-e_1-02_wav--2.midi,https://docs.google.com/forms/d/e/1FAIpQLSdGaESl7sGmvbtgtURRWXhKzlkPwksk8B8qrRIJmP3gjOVVVQ/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2017/MIDI-Unprocessed_070_PIANO070_MID--AUDIO-split_07-08-17_Piano-e_1-02_wav--2.midi,Romantic
Frédéric Chopin,Etude Op. 10 No. 4,1,2013/ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_08_R1_2013_wav--3.midi,https://docs.google.com/forms/d/e/1FAIpQLSdCJgRGcfYgHj0GVtOZju_5FA5RwIQ4R3KXMh8cqA-p_-WAaQ/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2013/ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_08_R1_2013_wav--3.midi,Romantic
Frédéric Chopin,Etude Op. 10 No. 4,2,2013/ORIG-MIDI_01_7_7_13_Group__MID--AUDIO_14_R1_2013_wav--3.midi,https://docs.google.com/forms/d/e/1FAIpQLSef1G2ecqAgpkIU0DrBKlGSRW7B7XBVL_l638G-dlppnDMphw/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2013/ORIG-MIDI_01_7_7_13_Group__MID--AUDIO_14_R1_2013_wav--3.midi,Romantic
Frédéric Chopin,Etude Op. 10 No. 4 in C-Sharp Minor,3,2011/MIDI-Unprocessed_01_R1_2011_MID--AUDIO_R1-D1_05_Track05_wav.midi,https://docs.google.com/forms/d/e/1FAIpQLSfqgxIgB4DTN1LX7CkBXIx0_uRTRlJc6X9dLjYXKE6-X_QfCA/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2011/MIDI-Unprocessed_01_R1_2011_MID--AUDIO_R1-D1_05_Track05_wav.midi,Romantic
Frédéric Chopin,Etude Op. 10 No. 4 in C-Sharp Minor,4,2011/MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_09_Track09_wav.midi,https://docs.google.com/forms/d/e/1FAIpQLScEVaTPwo0ETRuJ-PFNeoEaKQaV5STtpM6VWmGp8DmeZRP0UA/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2011/MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_09_Track09_wav.midi,Romantic
Frédéric Chopin,Etude Op. 10 No. 4 in C-Sharp Minor,5,2011/MIDI-Unprocessed_21_R1_2011_MID--AUDIO_R1-D8_09_Track09_wav.midi,https://docs.google.com/forms/d/e/1FAIpQLSdSRajp8jCCuFhclAzqr3CeoFVZ1k8DgNGLVe_u32fjkBUn9Q/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2011/MIDI-Unprocessed_21_R1_2011_MID--AUDIO_R1-D8_09_Track09_wav.midi,Romantic
Frédéric Chopin,Etude Op. 10 No. 4 in C-sharp Minor,6,2008/MIDI-Unprocessed_03_R1_2008_01-04_ORIG_MID--AUDIO_03_R1_2008_wav--3.midi,https://docs.google.com/forms/d/e/1FAIpQLSdEYHQWwN14ESLd4rzkYBetUElC1GuPDcBA09ltFu_OmpezVA/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2008/MIDI-Unprocessed_03_R1_2008_01-04_ORIG_MID--AUDIO_03_R1_2008_wav--3.midi,Romantic
Frédéric Chopin,Etude Op. 10 No. 4 in C-sharp Minor,7,2017/MIDI-Unprocessed_044_PIANO044_MID--AUDIO-split_07-06-17_Piano-e_1-04_wav--3.midi,https://docs.google.com/forms/d/e/1FAIpQLSf64P5nsV9CrXDLSw80fOaFyM1VOz1891aI6KuDRinJViky-A/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2017/MIDI-Unprocessed_044_PIANO044_MID--AUDIO-split_07-06-17_Piano-e_1-04_wav--3.midi,Romantic
Frédéric Chopin,Etude Op. 10 No. 4 in C-sharp Minor,8,2017/MIDI-Unprocessed_049_PIANO049_MID--AUDIO-split_07-06-17_Piano-e_2-06_wav--3.midi,https://docs.google.com/forms/d/e/1FAIpQLSdAFT5G-to4Bojer6pB3CCAhwVWvquyZIM-bHMjkhT5DLZrZA/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2017/MIDI-Unprocessed_049_PIANO049_MID--AUDIO-split_07-06-17_Piano-e_2-06_wav--3.midi,Romantic
Frédéric Chopin,Etude Op. 10 No. 4 in C-sharp Minor,9,2017/MIDI-Unprocessed_067_PIANO067_MID--AUDIO-split_07-07-17_Piano-e_3-03_wav--3.midi,https://docs.google.com/forms/d/e/1FAIpQLSf6RWV1ifgjwOOIfSnH2W1Rg9risA5e4-kREn20Q91qaaUk6g/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2017/MIDI-Unprocessed_067_PIANO067_MID--AUDIO-split_07-07-17_Piano-e_3-03_wav--3.midi,Romantic
Frédéric Chopin,Etude Op. 10 No. 5 in G-flat Major,1,2017/MIDI-Unprocessed_058_PIANO058_MID--AUDIO-split_07-07-17_Piano-e_2-02_wav--2.midi,https://docs.google.com/forms/d/e/1FAIpQLSevMuL51EI8jndRQ28UtwzyJ_3F_YgWstRlDO5WEmVf4GxCaw/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2017/MIDI-Unprocessed_058_PIANO058_MID--AUDIO-split_07-07-17_Piano-e_2-02_wav--2.midi,Romantic
Frédéric Chopin,Etude Op. 10 No. 5 in G-flat Major,2,2017/MIDI-Unprocessed_060_PIANO060_MID--AUDIO-split_07-07-17_Piano-e_2-04_wav--3.midi,https://docs.google.com/forms/d/e/1FAIpQLSdtCGpAhWWJMQ0B6DQIVtWoDfjz2zH8ODYjIoYIB6yxjBdHYA/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2017/MIDI-Unprocessed_060_PIANO060_MID--AUDIO-split_07-07-17_Piano-e_2-04_wav--3.midi,Romantic
Frédéric Chopin,Etude Op. 10 No. 5 in G-flat Major,3,2017/MIDI-Unprocessed_062_PIANO062_MID--AUDIO-split_07-07-17_Piano-e_2-07_wav--3.midi,https://docs.google.com/forms/d/e/1FAIpQLSd3ZaEIsleeTxNLB5svM_E5wZp2U7_nDrE3GCSQft5OLAc8wQ/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2017/MIDI-Unprocessed_062_PIANO062_MID--AUDIO-split_07-07-17_Piano-e_2-07_wav--3.midi,Romantic
Frédéric Chopin,Etude Op. 10 No. 8,1,2015/MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_09_R1_2015_wav--3.midi,https://docs.google.com/forms/d/e/1FAIpQLScmOgncfAJmffD0VnEhGtbgP5iJG8680qKIn_m7_CzYM9pw-g/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2015/MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_09_R1_2015_wav--3.midi,Romantic
Frédéric Chopin,Etude Op. 10 No. 8,2,2013/ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_17_R1_2013_wav--3.midi,https://docs.google.com/forms/d/e/1FAIpQLSezvv-YL3ti337VTksu5hBJhjsuhbDvytntO_NC_NJ8xOd8MQ/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2013/ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_17_R1_2013_wav--3.midi,Romantic
Frédéric Chopin,Etude Op. 10 No. 8 in F Major,3,2008/MIDI-Unprocessed_15_R1_2008_01-04_ORIG_MID--AUDIO_15_R1_2008_wav--4.midi,https://docs.google.com/forms/d/e/1FAIpQLSfJivABDhAJbQ2CKI3fQdDl8ETbHPsndRLB89o8VvtDpKBJUA/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2008/MIDI-Unprocessed_15_R1_2008_01-04_ORIG_MID--AUDIO_15_R1_2008_wav--4.midi,Romantic
Frédéric Chopin,Etude Op. 10 No. 8 in F Major,4,2011/MIDI-Unprocessed_04_R1_2011_MID--AUDIO_R1-D2_04_Track04_wav.midi,https://docs.google.com/forms/d/e/1FAIpQLSejMlEUXlN4_fUHSU5wg1keF0n0Sw316jp414tyegqRBMIXWA/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2011/MIDI-Unprocessed_04_R1_2011_MID--AUDIO_R1-D2_04_Track04_wav.midi,Romantic
Frédéric Chopin,Etude Op. 10 No. 8 in F Major,5,2011/MIDI-Unprocessed_19_R1_2011_MID--AUDIO_R1-D7_14_Track14_wav.midi,https://docs.google.com/forms/d/e/1FAIpQLSe-jRPtgpWMYJMT63A-LuCj1oaQ4KoLPG4npc0h_hnq6CcClQ/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2011/MIDI-Unprocessed_19_R1_2011_MID--AUDIO_R1-D7_14_Track14_wav.midi,Romantic
Frédéric Chopin,Etude Op. 25 No. 1,1,2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_07_R1_2015_wav--3.midi,https://docs.google.com/forms/d/e/1FAIpQLScZrJClFg2zG2BQj5dUhASFCnyu5GUdrBYHi9WlJtmBUk_bbA/viewform,https://OpenMusicDataset.github.io/Maestro/maestro-v3.0.0/2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_07_R1_2015_wav--3.midi,Romantic
